PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
83520,20080530,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20080629,22.2,23.84,23.6,91065,0.004683,23.57,23.59,27389,1,1,23.6,,20080530,0.004683,0.023841,0.021528,0.031786,0.029774,0.010674
83520,20080630,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20080807,21.85,25.22,21.85,82523,-0.074153,21.85,21.88,27413,1,1,21.85,,20080630,-0.074153,-0.078433,-0.080247,-0.086625,-0.088745,-0.085962
83520,20080731,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,20.31,23.94,21.98,108152,0.00595,21.87,21.97,27413,1,1,21.98,,20080731,0.00595,-0.013328,-0.014677,-0.001296,-0.002657,-0.009859
83520,20080829,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20080929,21.79,24.95,24.95,64683,0.135123,24.91,25,27430,1,1,24.95,,20080829,0.135123,0.010564,0.008574,0.013023,0.011122,0.012191
83520,20080930,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20081105,24.5,26.95,24.91,88116,-0.001603,24.94,24.94,27509,1,1,24.91,,20080930,-0.001603,-0.098007,-0.099796,-0.120095,-0.122188,-0.090791
83520,20081031,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,18.48,25.11,22.37,100077,-0.101967,22.37,22.43,27509,1,1,22.37,,20081031,-0.101967,-0.184603,-0.186091,-0.205222,-0.206835,-0.169425
83520,20081128,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20081230,16.08,21.88,17.9,50988,-0.199821,17.9,17.91,27521,1,1,17.9,,20081128,-0.199821,-0.084615,-0.087354,-0.13032,-0.132591,-0.074849
83520,20081231,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20090330,17.03,20.84,20.63,61905,0.152514,20.62,20.63,27521,1,1,20.63,,20081231,0.152514,0.022148,0.019081,0.042177,0.037024,0.007822
83520,20090130,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,18.24,20.96,18.34,42855,-0.111003,18.34,18.37,27521,1,1,18.34,,20090130,-0.111003,-0.077324,-0.078717,-0.024042,-0.025384,-0.085657
83520,20090227,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,12.47,17.93,12.67,77065,-0.30916,12.67,12.68,27521,1,1,12.67,,20090227,-0.30916,-0.100212,-0.103398,-0.107667,-0.109769,-0.109931
83520,20090331,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20090507,10.28,13.18,12.35,68410,-0.025256,12.34,12.35,27926,1,1,12.35,,20090331,-0.025256,0.08669,0.083432,0.10747,0.104391,0.085405
83520,20090430,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,11.3,14.14,12.65,79156,0.024291,12.65,12.66,27926,1,1,12.65,,20090430,0.024291,0.109359,0.107523,0.192762,0.190929,0.093925
83520,20090529,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20090629,12.21,13.74,12.75,54975,0.007905,12.74,12.75,27926,1,1,12.75,,20090529,0.007905,0.067789,0.065139,0.10233,0.10021,0.053081
83520,20090630,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20090730,12.01,13.4,12.83,60706,0.006275,12.83,12.86,27928,1,1,12.83,,20090630,0.006275,-0.003098,-0.00504,0.023921,0.021352,0.000196
83520,20090731,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20090812,11.37,13.12,11.53,84362,-0.101325,11.53,11.54,27928,1,1,11.53,,20090731,-0.101325,0.081719,0.080298,0.085217,0.083763,0.074142
83520,20090831,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20090929,11.44,13.4,13.4,52368,0.162186,13.4,13.42,27928,1,1,13.4,,20090831,0.162186,0.031459,0.0293,0.056864,0.05531,0.03356
83520,20090930,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20091105,12.89,14.87,14.32,47960,0.068657,14.32,14.33,27521,1,1,14.32,,20090930,0.068657,0.045222,0.043582,0.071251,0.069383,0.035723
83520,20091030,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,13.85,15.89,14.23,59673,-0.006285,14.23,14.26,27521,1,1,14.23,,20091030,-0.006285,-0.027993,-0.02925,-0.050612,-0.051739,-0.019762
83520,20091130,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20091230,11.76,14.15,12.06,90298,-0.152495,12.06,12.09,27906,1,1,12.06,,20091130,-0.152495,0.057098,0.054642,0.028444,0.026485,0.057364
83520,20091231,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20100314,11.18,12.43,12.12,73595,0.004975,12.12,12.14,27639,1,1,12.12,,20091231,0.004975,0.028419,0.026392,0.055,0.051972,0.017771
83520,20100129,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,10.85,12.79,11,68696,-0.092409,10.99,11,27639,1,1,11,,20100129,-0.092409,-0.037096,-0.038109,-0.011388,-0.012292,-0.036974
83520,20100226,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,11.01,12.51,12.35,46285,0.122727,12.34,12.36,27639,1,1,12.35,,20100226,0.122727,0.034775,0.032689,0.033603,0.032232,0.028514
83520,20100331,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20100506,11.92,14.16,13.08,73077,0.059109,13.05,13.08,27896,1,1,13.08,,20100331,0.059109,0.063605,0.06192,0.069271,0.067236,0.058796
83520,20100430,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,13.29,15.97,15.29,49079,0.16896,15.29,15.3,27896,1,1,15.29,,20100430,0.16896,0.020043,0.01893,0.057837,0.056691,0.014759
83520,20100528,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20100629,14.18,16.13,14.81,65192,-0.031393,14.81,14.83,27901,1,1,14.81,,20100528,-0.031393,-0.079137,-0.081225,-0.076968,-0.078468,-0.081976
83520,20100630,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20100805,13.37,14.74,14.38,46986,-0.029034,14.38,14.39,27911,1,1,14.38,,20100630,-0.029034,-0.050717,-0.052457,-0.056666,-0.058741,-0.053882
83520,20100730,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,13.45,15.78,15.78,40887,0.097357,15.8,15.81,27911,1,1,15.78,,20100730,0.097357,0.070293,0.068595,0.059958,0.0587,0.068778
83520,20100831,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20100929,14.39,15.99,14.9,39814,-0.055767,14.9,14.92,27623,1,1,14.9,,20100831,-0.055767,-0.042813,-0.044939,-0.047592,-0.049109,-0.047449
83520,20100930,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20101103,15.03,17.985,17.64,30993,0.183893,17.62,17.64,27639,1,1,17.64,,20100930,0.183893,0.091517,0.089634,0.09637,0.09444,0.087551
83520,20101029,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,17.46,19.7,18.89,69211,0.070862,18.85,18.88,27639,1,1,18.89,,20101029,0.070862,0.038531,0.037009,0.040681,0.039487,0.036856
83520,20101130,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20101230,18.8,19.82,19.25,37398,0.019058,19.24,19.25,27616,1,1,19.25,,20101130,0.019058,0.005107,0.002907,0.010661,0.008899,-0.00229
83520,20101231,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20110330,18.22,19.74,18.22,29978,-0.053507,18.22,18.25,27320,1,1,18.22,,20101231,-0.053507,0.06715,0.064817,0.068774,0.065393,0.0653
83520,20110131,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,16.73,18.89,17.29,35539,-0.051043,17.29,17.32,27320,1,1,17.29,,20110131,-0.051043,0.019157,0.018203,0.014412,0.013611,0.022646
83520,20110228,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,17.42,18.64,18.64,42066,0.07808,18.63,18.64,27320,1,1,18.64,,20110228,0.07808,0.038165,0.036232,0.037036,0.035725,0.031957
83520,20110331,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20110504,17.96,19.35,19.35,37679,0.03809,19.31,19.35,27221,1,1,19.35,,20110331,0.03809,0.003366,0.001781,0.008605,0.006786,-0.001047
83520,20110429,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,18.54,21.04,21.04,33668,0.087339,21.02,21.04,27221,1,1,21.04,,20110429,0.087339,0.028688,0.027573,0.019203,0.018109,0.028495
83520,20110531,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20110629,19.41,20.51,19.83,25432,-0.05751,19.83,19.85,27207,1,1,19.83,,20110531,-0.05751,-0.014935,-0.016942,-0.01855,-0.020191,-0.013501
83520,20110630,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20110728,17.52,19.27,18.41,32531,-0.071609,18.39,18.41,27199,1,1,18.41,,20110630,-0.071609,-0.018395,-0.020161,-0.024106,-0.026251,-0.018258
83520,20110729,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20110929,17.41,18.9,17.45,36309,-0.052146,17.45,17.46,27199,1,1,17.45,,20110729,-0.052146,-0.022469,-0.02361,-0.021813,-0.022838,-0.021474
83520,20110831,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,14.37,17.36,17,59457,-0.025788,16.99,17,27199,1,1,17,,20110831,-0.025788,-0.057472,-0.059612,-0.075715,-0.077329,-0.056791
83520,20110930,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,20110720,20111003,20110915,0,,,1212,0.1,0,0,,,20111107,15.88,19.88,18.95,130761,0.120588,18.96,18.97,25969,1,1,18.95,,20110930,0.114706,-0.084873,-0.086564,-0.100921,-0.102888,-0.071762
83520,20111031,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,17.32,19.25,18.97,70621,0.001055,18.94,18.96,25969,1,1,18.97,,20111031,0.001055,0.113982,0.112571,0.107697,0.106575,0.107723
83520,20111130,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20111229,18.26,19.65,19.09,34519,0.006326,19.08,19.09,25981,1,1,19.09,,20111130,0.006326,-0.006226,-0.008893,-0.020645,-0.02248,-0.005059
83520,20111230,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,20111117,20120103,20111215,0,,,1232,0.1,0,0,,,20120313,13.74,19.27,14.11,57297,-0.255631,14.11,14.12,25943,1,1,14.11,,20111230,-0.26087,0.003702,0.001453,-0.003561,-0.00702,0.008533
83520,20120131,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,13.36,15.34,15.3,46968,0.084337,15.28,15.3,25943,1,1,15.3,,20120131,0.084337,0.054077,0.052929,0.085342,0.084432,0.043583
83520,20120229,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,,,,,,,,,,,15,15.92,15.53,30314,0.015033,15.51,15.53,25943,1,1,15.53,,20120229,0.015033,0.041186,0.038914,0.036494,0.035003,0.040589
83520,20120330,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,20120221,20120402,20120315,0,,,1232,0.1,0,0,,,20120508,15.48,17.46,17.45,37965,0.130071,17.45,17.47,26015,1,1,17.45,,20120330,0.123632,0.023994,0.02211,0.0176,0.015303,0.031332
83520,20120430,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339932,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,16.9,19.07,19.07,44050,0.092837,19.04,19.07,26015,1,1,19.07,,20120430,0.092837,-0.006801,-0.008019,-0.009106,-0.010235,-0.007497
83520,20120531,20141231,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,2,,,,,,,,,20120628,17.57,18.87,18.49,64425,-0.030414,18.48,18.49,26019,1,1,18.49,,20120531,-0.030414,-0.065531,-0.067942,-0.068438,-0.070404,-0.062651
83520,20120629,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,20120418,20120702,20120615,0,,,1232,0.1,0,0,,,20120805,16.01,18.65,16.01,62425,-0.128718,15.98,16.02,26022,1,1,16.01,,20120629,-0.134127,0.038156,0.036055,0.034177,0.031622,0.039555
83520,20120731,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,15.59,16.55,16.02,44905,0.000625,16,16.01,26022,1,1,16.02,,20120731,0.000625,0.010266,0.009012,-0.003281,-0.004484,0.012598
83520,20120831,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20120911,15.54,16.64,16.64,39168,0.038702,16.61,16.62,22022,1,1,16.64,,20120831,0.038702,0.026265,0.023665,0.02482,0.022964,0.019763
83520,20120928,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,20120717,20121001,20120914,0,,,1232,0.1,0,0,,,20121108,14.16,16.59,14.57,43695,-0.118389,14.57,14.58,22022,1,1,14.57,,20120928,-0.124399,0.026539,0.024597,0.034924,0.03269,0.024236
83520,20121031,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,12.77,14,12.91,71473,-0.113933,12.91,12.92,22022,1,1,12.91,,20121031,-0.113933,-0.014101,-0.01555,-0.013487,-0.014781,-0.019789
83520,20121130,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20121230,11.87,13.11,12.48,25474,-0.033308,12.46,12.47,22018,1,1,12.48,,20121130,-0.033308,0.006193,0.002953,0.00279,0.000142,0.002847
83520,20121231,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,20121023,20130102,20121214,0,,,1232,0.1,0,0,,,20130314,12.18,12.97,12.52,26175,0.011218,12.52,12.54,21969,1,1,12.52,,20121231,0.003205,0.012531,0.00898,0.021872,0.016406,0.007068
83520,20130131,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,12.61,13.24,13.06,19173,0.043131,13.05,13.06,21969,1,1,13.06,,20130131,0.043131,0.054093,0.052887,0.063509,0.06268,0.050428
83520,20130228,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,11.95,13.28,12.18,19221,-0.067381,12.17,12.18,21969,1,1,12.18,,20130228,-0.067381,0.008331,0.006128,0.0035,0.00206,0.011061
83520,20130328,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,20130221,20130401,20130315,0,,,1232,0.07,0,0,,,20130508,10.15,11.41,10.49,32682,-0.133005,10.48,10.49,22306,1,1,10.49,,20130328,-0.138752,0.035274,0.033508,0.031412,0.029529,0.035988
83520,20130430,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,10.05,10.94,10.91,38994,0.040038,10.91,10.92,22306,1,1,10.91,,20130430,0.040038,0.014945,0.013768,0.002477,0.001376,0.018086
83520,20130531,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20130627,10.09,10.68,10.1,34029,-0.074244,10.07,10.09,22306,1,1,10.1,,20130531,-0.074244,0.019066,0.016508,0.023973,0.022131,0.020763
83520,20130628,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,20130425,20130701,20130614,0,,,1232,0.07,0,0,,,20130808,9.69,11.25,11.25,28595,0.120792,11.21,11.22,22305,1,1,11.25,,20130628,0.113861,-0.015039,-0.017055,-0.013013,-0.015633,-0.014999
83520,20130731,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,5.88,11.61,6.01,251748,-0.465778,5.98,6.01,22305,1,1,6.01,,20130731,-0.465778,0.052681,0.051243,0.054898,0.05372,0.049462
83520,20130830,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20130929,5.03,5.95,5.19,125567,-0.136439,5.19,5.2,22304,1,1,5.19,,20130830,-0.136439,-0.025714,-0.027891,-0.017278,-0.019029,-0.031298
83520,20130930,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20131010,4.5,5.14,4.5,101753,-0.132948,4.5,4.51,22304,1,1,4.5,,20130930,-0.132948,0.037477,0.035682,0.051828,0.049754,0.029749
83520,20131031,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20131106,4.515,7.04,6.445,199739,0.432222,6.45,6.46,22309,1,1,6.445,,20131031,0.432222,0.039852,0.038564,0.025762,0.024591,0.044596
83520,20131129,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20131230,6.21,6.74,6.46,69729,0.002327,6.45,6.46,22304,1,1,6.46,,20131129,0.002327,0.024947,0.022824,0.023398,0.02166,0.028049
83520,20131231,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20140313,6.05,6.72,6.72,67355,0.040248,6.71,6.72,22669,1,1,6.72,,20131231,0.040248,0.026126,0.024071,0.025242,0.02201,0.023563
83520,20140131,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,5.76,7.03,5.76,63497,-0.142857,5.76,5.77,22669,1,1,5.76,,20140131,-0.142857,-0.029959,-0.031065,-0.001282,-0.002254,-0.035583
83520,20140228,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,5.52,7.27,7.16,100168,0.243055,7.13,7.14,22669,1,1,7.16,,20140228,0.243055,0.046172,0.043937,0.044257,0.042687,0.043117
83520,20140331,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20140511,7.05,7.45,7.22,64880,0.00838,7.22,7.23,22669,1,1,7.22,,20140331,0.00838,0.004469,0.002751,0.001027,-0.001095,0.006932
83520,20140430,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,7.11,9.17,8.76,83695,0.213296,8.76,8.77,22669,1,1,8.76,,20140430,0.213296,0.00166,0.000495,-0.022319,-0.023436,0.006201
83520,20140530,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20140629,7.9,9,8.83,53326,0.007991,8.83,8.84,23278,1,1,8.83,,20140530,0.007991,0.020218,0.018011,0.006647,0.004858,0.02103
83520,20140630,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20140810,7.31,8.58,7.74,194867,-0.123443,7.73,7.74,23278,1,1,7.74,,20140630,-0.123443,0.027941,0.025957,0.039496,0.037053,0.019058
83520,20140731,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,6.24,8.39,6.24,135927,-0.193798,6.23,6.24,23278,1,1,6.24,,20140731,-0.193798,-0.020524,-0.02182,-0.035223,-0.036411,-0.01508
83520,20140829,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20140929,6.34,6.79,6.78,69792,0.086539,6.77,6.78,23278,1,1,6.78,,20140829,0.086539,0.040171,0.038168,0.033687,0.032145,0.037655
83520,20140930,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20141021,6.61,7.2,7.1,70486,0.047198,7.1,7.11,23265,1,1,7.1,,20140930,0.047198,-0.025129,-0.026824,-0.045004,-0.046891,-0.015514
83520,20141031,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20141109,6.38,8,6.38,270861,-0.101408,6.36,6.37,23267,1,1,6.38,,20141031,-0.101408,0.021178,0.019929,0.014195,0.012951,0.023201
83520,20141128,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,20141231,6.23,7.36,7.36,86014,0.153605,7.35,7.36,23265,1,1,7.36,,20141128,0.153605,0.021149,0.018984,-0.002457,-0.004155,0.024534
83520,20141231,,11,3,3942,4.70E+14,JAKK,JAKKS PACIFIC INC,,JAKK,339930,Q,A,R,14582,19593,3,3942,4.70E+14,,,,0,,,,,,,,,,6.46,7.33,6.8,84910,-0.076087,6.8,6.81,23265,1,1,6.8,,20141231,-0.076087,-0.003616,-0.005756,-0.000214,-0.003581,-0.004189
89692,20040130,,12,1,1041,49690220,KGC,KINROSS GOLD CORP,,KGC,,N,A,R,26227,0,1,1081,49690240,,,,0,,,,,,,,,20040226,6.92,8.53,6.99,559148,-0.125156,6.99,7,338462,1,1,6.99,,20040130,-0.125156,0.023049,0.022025,0.065763,0.064746,0.017276
